"","X","rowid","state_fips_code","county_fips_code","fips_code","state_abbreviation","county_name","release_year","county_ranked_yes_1_no_0","premature_death","poor_or_fair_health","poor_physical_health_days","poor_mental_health_days","adult_smoking","adult_obesity","food_environment_index","physical_inactivity","access_to_exercise_opportunities","excessive_drinking","alcohol_impaired_driving_deaths","sexually_transmitted_infections","teen_births","uninsured","primary_care_physicians","ratio_of_population_to_primary_care_physicians","dentists","ratio_of_population_to_dentists","mental_health_providers","ratio_of_population_to_mental_health_providers","preventable_hospital_stays","diabetes_monitoring","mammography_screening","some_college","unemployment","children_in_poverty","income_inequality","children_in_single_parent_households","social_associations","violent_crime","injury_deaths","air_pollution_particulate_matter","drinking_water_violations","severe_housing_problems","driving_alone_to_work","long_commute_driving_alone","premature_age_adjusted_mortality","child_mortality","infant_mortality","diabetes_prevalence","hiv_prevalence","food_insecurity","limited_access_to_healthy_foods","drug_poisoning_deaths","motor_vehicle_crash_deaths","uninsured_adults","uninsured_children","health_care_costs","other_primary_care_providers","ratio_of_population_to_primary_care_providers_other_than_physicians","could_not_see_doctor_due_to_cost","median_household_income","children_eligible_for_free_lunch","homicides","population","percent_65_and_older","percent_non_hispanic_african_american","percent_american_indian_and_alaskan_native","percent_asian","percent_native_hawaiian_other_pacific_islander","percent_hispanic","percent_non_hispanic_white","percent_not_proficient_in_english","percent_females","percent_rural","communicable_disease","coronary_heart_disease_hospitalizations","cerebrovascular_disease_hospitalizations","self_inflicted_injury_hospitalizations","cancer_incidence","smoking_during_pregnancy","drug_arrests","alcohol_related_hospitalizations","motor_vehicle_crash_occupancy_rate","on_road_motor_vehicle_crash_related_er_visits","off_road_motor_vehicle_crash_related_er_visits","no_recent_dental_visit","did_not_get_needed_health_care","childhood_immunizations","local_health_department_staffing","reading_proficiency","w_2_enrollment","poverty","older_adults_living_alone","hate_crimes","child_abuse","injury_hospitalizations","fall_fatalities_65","year_structure_built","male_population_0_17","male_population_18_44","male_population_45_64","male_population_65","total_male_population","female_population_0_17","female_population_18_44","female_population_45_64","female_population_65","total_female_population","population_growth","frequent_physical_distress","frequent_mental_distress","drug_overdose_deaths","drug_overdose_deaths_modeled","insufficient_sleep","residential_segregation_black_white","residential_segregation_non_white_white","disconnected_youth","children_eligible_for_free_or_reduced_price_lunch","firearm_fatalities","premature_death_white","premature_death_black","premature_death_hispanic","teen_births_white","teen_births_black","teen_births_hispanic","diabetes_monitoring_white","diabetes_monitoring_black","mammography_screening_white","mammography_screening_black","children_in_poverty_white","children_in_poverty_black","children_in_poverty_hispanic","driving_alone_to_work_white","driving_alone_to_work_black","driving_alone_to_work_hispanic","premature_age_adjusted_mortality_white","premature_age_adjusted_mortality_black","premature_age_adjusted_mortality_hispanic","child_mortality_white","child_mortality_black","child_mortality_hispanic","infant_mortality_white","infant_mortality_black","infant_mortality_hispanic","median_household_income_white","median_household_income_black","median_household_income_hispanic"
"206",220,221,6,55,6055,"CA","napa_county",2018,1,4382.8514641,0.1406497811,3.3666845608,3.568570562,0.1090926044,0.232,8.8,0.169,0.8224333988,0.2007742855,0.4821428571,309.9,17.691022043,0.08488951,0.0009757399,1024.8633094,0.0008440837,1184.7166667,0.0046565283,214.75226586,29.5,0.8166023166,0.6098953378,0.5968970139,0.0425870945,0.097,4.5277390577,0.2659532433,8.1428651654,340.7971711,52.008049202,7.5,1,0.2400765666,0.7578580426,0.305,243.1,32.499979688,3.5133136095,0.082,238.5,0.097,0.023192401,NA,8.1613332354,0.1003113192,0.0452943195,8027.59,0.0004994162,2002.3380282,NA,73112,NA,NA,142166,0.1808238257,0.0203283486,0.0126682892,0.0853509278,0.0037913425,0.3393708763,0.529845392,0.0882174001,0.504121942,0.1340083819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0999005704,0.1033593696,10.087053619,5,0.3098683282,62.893553293,34.130722787,0.1066,0.4809079542,6.0935861463,5343.1981821,3939.1977168,3046.5845009,6.5191024864,NA,30.962515447,0.8167487685,0.8095238095,NA,NA,0.0829607078,NA,0.1281516711,0.795554776,0.7944250871,0.7174634667,280.8,241.2,168.2,28.167183065,NA,36.740040254,NA,NA,NA,80840,71701,58849
"207",221,222,6,57,6057,"CA","nevada_county",2018,1,5913.6125693,0.1158769921,3.2052603958,3.6390708806,0.11800872,0.211,7.6,0.167,0.6238507958,0.1909389128,0.35,226.5,13.975407616,0.0809707875,0.000809086,1235.9625,0.000867749,1152.4069767,0.0062356847,160.36731392,33.44,0.8765915769,0.6923076923,0.6990817402,0.0474813606,0.137,4.2847325056,0.2689698781,9.4056251707,331.99612671,81.885971757,6.7,1,0.2268609207,0.7561833928,0.28,256.9,32.875929102,3.9632498649,0.087,89.9,0.143,0.0677280495,NA,12.305554148,0.0938629426,0.0414703627,7151.77,0.0006558568,1524.7230769,NA,60501,NA,1.592483478,99107,0.2547953222,0.0043992856,0.0125924506,0.0136519116,0.0018969397,0.0945241002,0.8536329422,0.0138247383,0.5080266782,0.4213478595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0966798104,0.1082557259,18.863030817,10,0.2742460621,81.989526506,28.710340574,0.1395,0.4502610413,14.998915619,6106.4554873,NA,4338.9430491,10.965640992,NA,31.558935361,NA,NA,NA,NA,0.1483695241,NA,0.1859886202,0.7413207364,NA,0.6321219226,270.9,NA,146.1,NA,NA,NA,NA,NA,NA,58149,57292,44663
"208",222,223,6,59,6059,"CA","orange_county",2018,1,4094.3629575,0.1529273031,3.4602960299,3.3479358683,0.0999516076,0.192,8.9,0.163,0.970935795,0.1697840905,0.2839366516,359.8,17.15606661,0.1002997636,0.0009492784,1053.4317049,0.0010830466,923.32130384,0.0022688502,440.75187552,30.61,0.8294468852,0.6382908028,0.678773918,0.0401561187,0.145,4.7873113471,0.2565515778,5.9120896871,203.94792233,38.184288644,10.9,0,0.2812273954,0.7853032221,0.397,213.5,29.814628071,3.4314001238,0.077,233.2,0.101,0.0089113921,NA,5.8966017328,0.1243434198,0.0357916211,10086.94,0.0004882535,2048.116204,NA,81642,NA,2.0176213256,3172532,0.1396301125,0.0160244247,0.0105653781,0.2040130722,0.0038546499,0.3425311392,0.411484896,0.1084984862,0.5065313762,0.0014334443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1029947451,0.09714317,12.310516332,6,0.307875609,46.151104623,32.778341101,0.1061,0.4825852855,4.7348008115,4733.9467284,6238.4258457,3868.1769827,4.552659994,11.467585841,33.078379997,0.8302048758,0.7821428571,0.6388328627,0.591954023,0.0650391684,0.1832445521,0.2630924944,0.8106622727,0.7938388626,0.7449069866,245.1,325.8,197.9,24.795729149,48.250473569,33.828481527,3.1010059663,5.6925996205,3.6444154053,89331,68347,57877
"209",223,224,6,61,6061,"CA","placer_county",2018,1,4740.8561038,0.1073686937,3.0576758646,3.4100916984,0.0971520434,0.207,8.3,0.148,0.7828500253,0.2088014001,0.2295081967,257.7,10.032675784,0.0538785458,0.0011960862,836.06013363,0.0010564185,946.59452736,0.00264893,377.5109127,30.59,0.8576807229,0.7133671743,0.771751566,0.0443946413,0.076,4.5030986266,0.2214478737,7.5920839871,175.94305843,53.430801457,8.7,1,0.1986429051,0.790904803,0.385,242.5,32.252295044,4.2274441101,0.079,69.4,0.123,0.0302482157,NA,7.9619792075,0.0668435689,0.0229001647,7580.95,0.0005597441,1786.5305164,NA,85326,NA,1.7953482527,380531,0.1895745682,0.0156570687,0.0106377667,0.0736681111,0.0025884882,0.1381411764,0.733338414,0.0204975573,0.5130856619,0.1378719521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0882474945,0.0993367227,11.262699359,7,0.2885820065,46.6269567,27.885401969,0.1034,0.2518605441,7.3790522173,5102.6529586,4433.1146139,3897.035535,7.5244803298,10.702054795,22.294043929,0.8564850345,0.92,0.7146274778,0.5862068966,0.06881055,0.2217973231,0.2325329482,0.8030164255,0.7581300813,0.7679493853,256.8,198.9,213.1,35.486774685,NA,23.556432378,4.354552226,NA,4.0823571175,77538,71648,62613
"210",224,225,6,63,6063,"CA","plumas_county",2018,1,9548.6050922,0.1377933828,3.6116421841,3.9158940134,0.1232064431,0.233,7.4,0.157,0.9795071725,0.1802900295,0.40625,360.1,21.539345204,0.087462908,0.0009777826,1022.7222222,0.0010200247,980.36842105,0.002415848,413.93333333,47.2,0.7398843931,0.600886918,0.6360682372,0.0964054363,0.226,4.4504950495,0.2834207077,20.098864686,502.55595468,132.05537806,8.8,1,0.2086752638,0.7828627069,0.309,383.1,78.112794876,NA,0.099,37,0.176,0.0233662515,NA,17.954395835,0.0995562416,0.0495867769,7952.07,0.0003757986,2661,NA,53646,NA,NA,18627,0.2621463467,0.0104686745,0.0316744511,0.0127771514,0.0013958233,0.0896011167,0.832930692,0.0095088936,0.4993826166,0.7402409157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1080939553,0.1171196902,34.146867474,14,0.2962863841,NA,18.659719602,NA,0.5154826958,24.494142705,NA,NA,NA,18.847006652,NA,27.722772277,NA,NA,NA,NA,0.1393939394,NA,0.1238738739,0.7993997789,NA,0.7148102815,NA,NA,NA,NA,NA,NA,NA,NA,NA,50952,NA,33750
"211",225,226,6,65,6065,"CA","riverside_county",2018,1,5587.4210996,0.1916145726,3.8451492062,3.5608008416,0.1235872909,0.258,8.3,0.212,0.8802009096,0.1939338421,0.32829555,419.3,24.984698467,0.1086030431,0.0004201563,2380.0665323,0.0004992166,2003.1384228,0.001734694,576.47054563,38.58,0.7957731743,0.5840824643,0.5427683399,0.0606399414,0.209,4.586032883,0.3061960436,4.1761505379,282.59200148,50.621479178,15.4,1,0.2685004128,0.7706725695,0.453,291.7,36.360038485,4.5699848596,0.09,247.9,0.1,0.0684819327,NA,10.442733958,0.1405379081,0.0366409818,9390.11,0.0004133614,2419.1904762,NA,59951,NA,3.9704792997,2387741,0.1388471363,0.0609940525,0.0189798642,0.0689145096,0.0043568377,0.4842103897,0.3615974262,0.0825986807,0.502518908,0.0462231023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1179323567,0.1115491836,14.368388528,8,0.3712447781,39.862263629,29.733893849,0.1723,0.6393900919,7.5004330147,6592.1237294,8402.5067848,4587.063004,13.208852845,25.417134953,32.165034451,0.7986961897,0.756429652,0.5881173226,0.495890411,0.1093297448,0.2800914815,0.2820865053,0.7803027647,0.7585300536,0.7736588829,333.9,421.1,238.8,35.14568428,62.174124484,34.871564214,4.7042887738,8.579668349,4.2135775814,64844,52555,49845
"212",226,227,6,67,6067,"CA","sacramento_county",2018,1,6240.3360832,0.1544768872,3.6734474581,3.8495857001,0.1253032663,0.276,7.4,0.183,0.9101916565,0.1890206803,0.3153846154,568.2,24.274460035,0.0719905611,0.0008152744,1226.5808824,0.000758026,1319.2160279,0.0033952696,294.52742124,37.08,0.8140203715,0.6033990483,0.6622249641,0.0535081091,0.231,4.8886309908,0.3556549993,7.1669547436,523.17345289,59.230185722,9.9,1,0.2370442382,0.7671641791,0.356,321.6,43.894272178,5.1584537698,0.087,281.8,0.163,0.044226308,NA,9.2255541811,0.090170948,0.0267010348,8072.76,0.0005341838,1872.0148331,NA,59728,NA,6.108154669,1514460,0.135880776,0.0980554125,0.0155078378,0.1619593783,0.0125543098,0.2295458447,0.4557677324,0.0691182672,0.5114938658,0.0206211217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1132900974,0.1137384027,16.897070826,9,0.3547531609,43.023529683,36.062058832,0.1639,0.5890849998,10.175338354,6513.2657855,10157.129206,4608.4512922,14.710971324,39.299192511,35.266068077,0.8188101369,0.7774327122,0.6066030814,0.562962963,0.1582797054,0.4145802244,0.3049397365,0.7840498842,0.7174712739,0.7481694376,339.9,480.9,252.5,39.791762555,77.986037294,36.749666956,4.0156943651,9.8838507929,4.5259264365,64462,39600,47379
"213",227,228,6,69,6069,"CA","san_benito_county",2018,1,4752.1158624,0.1834787665,3.5498867523,3.5386356399,0.1091542333,0.228,9.4,0.2,0.8523222783,0.1898234444,0.3695652174,283.2,21.182586095,0.1025476593,0.0003401823,2939.6,0.0005217625,1916.5806452,0.0009257077,1080.2545455,46.91,0.8178025035,0.6553911205,0.5538614518,0.067673716,0.146,3.9661244545,0.3113664235,4.4223703905,381.56872296,50.866622903,7.7,1,0.2710280374,0.8001796664,0.476,234.6,35.102835352,4.6610992426,0.076,71.5,0.061,0.0312992864,NA,15.411461156,0.1278208011,0.0464888071,7908.79,0.0003029589,3300.7777778,NA,73298,NA,3.7285793119,59414,0.1221092672,0.0085838355,0.0307839903,0.0338304103,0.0042919177,0.5919816878,0.3509947151,0.0970220941,0.4967011142,0.2400441477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1085968041,0.1063349262,7.3665659903,5,0.3118346533,44.125071818,12.077889967,0.1514,0.5512195122,3.7806273779,5076.3010305,NA,4599.0656151,7.8196872125,NA,27.7109593,NA,NA,NA,NA,0.0752393981,NA,0.189674012,0.8064122669,NA,0.7357686454,252.7,NA,221.3,NA,NA,NA,NA,NA,NA,85154,95323,62289
"214",228,229,6,71,6071,"CA","san_bernardino_county",2018,1,6562.4666813,0.1974832113,4.0656270212,3.9313351668,0.1305438795,0.273,8.1,0.213,0.8427312169,0.1781358298,0.2917304747,521.2,31.445417188,0.09659272,0.000570923,1751.5497942,0.0006822124,1465.8191781,0.001941969,514.9412897,46.44,0.763013173,0.5206283446,0.5405630028,0.0570748168,0.257,4.7099680454,0.3627450465,4.3700276252,409.07128727,43.059440036,14.2,1,0.2801655681,0.7845335725,0.41,341.4,51.234744289,6.0497423258,0.086,168.5,0.106,0.0800431244,NA,11.562256781,0.1242790606,0.0349543766,9663.37,0.0005752078,1738.5020309,NA,56194,NA,5.8152554764,2140096,0.1109445558,0.0822374323,0.0204355319,0.0743368522,0.0046343715,0.5279636988,0.2934027259,0.0841363761,0.5027517457,0.0473449914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126000271,0.1216774531,5.0150074097,5,0.3743813528,35.584036791,28.923821034,0.1853,0.7075008391,9.3170657176,8071.2070909,10266.892466,5187.4448135,22.43010936,40.418294978,35.410768878,0.7649072753,0.7466007417,0.5219190969,0.5062761506,0.1564422336,0.3841399345,0.3079547364,0.8129462888,0.7889120437,0.7828786675,415.7,496.3,263.9,52.508482525,98.095592464,44.670554659,5.9228201579,11.898835009,5.367443056,60088,41095,50583
"215",229,230,6,73,6073,"CA","san_diego_county",2018,1,4658.1893905,0.1306946896,3.1635195992,3.6547747517,0.111223271,0.201,8.3,0.155,0.9318291882,0.2188115996,0.2879858657,532.5,22.153577291,0.0948831846,0.0007846593,1274.4383932,0.0008514809,1174.4244248,0.0031557541,316.88147087,29.71,0.8264890607,0.5598388953,0.6985192284,0.0467823298,0.164,4.8403312297,0.2913195076,5.7796268004,348.80494052,49.259279111,11.6,1,0.2562949225,0.7592485946,0.342,244,35.548503099,4.1002128705,0.072,410.3,0.123,0.0307444016,NA,6.8342196934,0.1162937744,0.0360392511,8832.13,0.000623917,1602.7772947,NA,70693,NA,2.808339952,3317749,0.1344399471,0.0473233509,0.0131905699,0.1223609743,0.0059088255,0.3352649643,0.4602569393,0.0751150231,0.4971632875,0.0329704944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0986142889,0.1108178314,12.873580528,8,0.3208728464,47.001950301,31.870081503,0.1169,0.5150837966,6.3249061898,5061.6308006,7910.7586881,3965.151715,8.10367898,22.535857717,35.366071233,0.8294431843,0.7773722628,0.5640839013,0.438563327,0.0981443988,0.2739941865,0.2533568926,0.7742178563,0.7222193482,0.7432416954,260.3,401.1,208.8,33.143199336,67.47994672,35.1485963,3.8428617283,8.2890298977,3.9621504767,75500,50955,49861
"216",230,231,6,75,6075,"CA","san_francisco_county",2018,1,4568.8082733,0.1182611986,2.9713939702,3.2302780125,0.1015553353,0.181,7.8,0.152,0.9995628605,0.2389842064,0.1707317073,897.2,10.430859064,0.0627356581,0.0015853083,630.79212254,0.0014823967,674.58326878,0.0084982323,117.67153087,31.94,0.8424821002,0.6172839506,0.8600910535,0.0325230266,0.113,7.1916346081,0.2527105112,9.0423858948,792.9663169,52.805178059,8.2,0,0.2669781842,0.3503889268,0.497,239.1,33.842195578,2.942365209,0.079,1745.5,0.16,0.0032195268,NA,4.0377965012,0.0702438274,0.0254809804,7901.76,0.0008152608,1226.6014085,NA,101873,NA,5.2303946239,870887,0.1482580404,0.0504256006,0.0076933058,0.3542985485,0.0044253732,0.1521873676,0.409387211,0.12372854,0.4905515871,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0830246368,0.0929534949,21.095970438,12,0.2906894322,58.903899448,36.092597704,0.0855,0.5678657645,4.5631200639,4424.6833657,13232.168355,5615.2965101,2.4100363156,28.225806452,26.189078097,0.8489065606,0.7844311377,0.6214845551,0.5519713262,0.0296176793,0.4727001761,0.1440259944,0.3294283874,0.3273949308,0.3633856634,245.5,657.6,224.2,31.418312388,87.257409358,34.679588719,2.0708446866,7.7821011673,3.6090659737,111704,28603,62153
"217",231,232,6,77,6077,"CA","san_joaquin_county",2018,1,7156.0309739,0.2041223831,3.8958280512,4.0001332864,0.122277161,0.28,7.8,0.221,0.7303102556,0.1786570155,0.3362637363,495.5,28.976823843,0.0859779087,0.0005894456,1696.5093458,0.0005642564,1772.2439614,0.0020430443,489.46564376,44.77,0.8028787081,0.5869346734,0.515615727,0.0806079195,0.191,4.8917727718,0.3321885194,4.8477770463,780.37898876,60.601780425,9.7,1,0.2691113207,0.7687060382,0.35,366.8,48.060014944,5.5555555556,0.105,223,0.139,0.0476940556,NA,12.469975864,0.1122403169,0.0305691843,8712.46,0.0003052981,3275.4866071,NA,59038,NA,10.253986615,733709,0.1234563022,0.0703480535,0.0197149006,0.1627688907,0.0075465886,0.4118144932,0.3275767368,0.0951957497,0.5011210166,0.0847285738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1204873219,0.1176984068,15.859064858,10,0.3449196191,45.252011211,29.628681876,0.1819,0.6182375906,12.673057721,7943.4096838,13066.97145,5919.574805,16.257933088,41.178623719,37.968420127,0.8123217342,0.6894977169,0.585877356,0.6056338028,0.1242332714,0.3962855396,0.2787749246,0.8250850174,0.8024371668,0.7589326615,409.3,601.7,298.3,49.20654447,94.01972873,45.591036468,5.4399111851,11.888111888,4.917184265,64591,36090,46215
"218",232,233,6,79,6079,"CA","san_luis_obispo_county",2018,1,5326.4225449,0.1312974492,3.5295177927,3.7104546616,0.1121189403,0.229,7.9,0.147,0.896738949,0.2051184948,0.3612903226,387.3,13.432113373,0.0802589595,0.0008528754,1172.5041667,0.0008095105,1235.3144105,0.0053095406,188.34021305,23.73,0.8258376094,0.6564844587,0.7024638197,0.0426174616,0.111,4.6794930524,0.2501389661,8.6709002456,379.33171668,59.873026162,8.7,1,0.2368832438,0.7404230944,0.25,261.7,43.863323854,5.5631306245,0.076,204.4,0.134,0.0445396835,NA,9.6063265407,0.0947415974,0.0357323825,7472.66,0.0006186216,1616.4971429,NA,69517,NA,1.9625828417,282887,0.1891638711,0.0169820458,0.014069222,0.0394433113,0.0019230293,0.2233117817,0.6922410715,0.038808763,0.4933277245,0.1659638699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1035547911,0.1081533216,15.414331297,8,0.2738078331,49.187962364,25.58738419,0.0728,0.4424484174,9.3932532063,5731.155716,3871.3226078,4260.4371092,6.9985419704,13.392857143,31.401924794,0.8271227856,0.7179487179,NA,NA,0.0938987768,0.3018867925,0.212979351,0.7525868397,0.4525059666,0.7132189179,279.4,221.8,207.4,40.790467181,NA,50.206109291,5.3843852827,NA,6.2989921613,68535,54524,52081
"219",233,234,6,81,6081,"CA","san_mateo_county",2018,1,3552.4944375,0.1152598811,2.7262133785,2.9481156081,0.0908424947,0.187,8.9,0.155,0.9624734324,0.1693582583,0.2634146341,312.6,13.116568562,0.0570542789,0.0010285767,972.21728081,0.0010120333,988.10981912,0.0033302955,300.27365528,21.89,0.7875277298,0.6756422925,0.760928729,0.0299518265,0.077,4.8376047731,0.2202508849,5.7244799937,227.55577148,35.071017486,8.1,1,0.2403309044,0.6942533836,0.381,185.9,26.051903408,2.9090681598,0.088,228.6,0.098,0.0109980507,NA,5.324796293,0.0683016562,0.0265234327,7472.78,0.0003556499,2811.7536765,NA,107075,NA,2.5091665985,764797,0.1523986104,0.0232336162,0.0083420829,0.2885654625,0.01557799,0.2475284291,0.3978898976,0.0804180271,0.5070613509,0.0189101275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0801083845,0.0878611327,8.1712448214,5,0.3043737093,56.326697159,37.03219798,0.0994,0.3286384482,4.2911667921,3817.4897494,8167.4200808,3246.4088505,2.0508613618,14.848289219,23.085973952,0.787793667,0.780141844,0.6766708701,0.6265060241,0.0349941612,0.2403237157,0.1889099998,0.7426505475,0.6897695382,0.6755413677,208.8,360.6,157.4,18.67867894,53.656704405,27.034455413,2.2058118347,NA,3.2770470165,112359,54964,64707
"220",234,235,6,83,6083,"CA","santa_barbara_county",2018,1,4854.6894658,0.1764525178,3.8046965185,3.4611946276,0.111877815,0.205,8.6,0.163,0.9676169806,0.1944515153,0.3116883117,520.8,24.663136697,0.1222123938,0.0007554483,1323.7172619,0.000788937,1267.5284091,0.0046103503,216.90325717,24.11,0.8657763694,0.6614660723,0.578864967,0.05006809,0.164,4.824317873,0.313153488,7.7793191522,333.29811231,48.486436306,8,1,0.2975075688,0.6786790651,0.176,243.5,37.324442718,4.1142002244,0.073,150.4,0.103,0.0312945486,NA,7.3130914832,0.1528399699,0.0421558113,7839.52,0.0005401529,1851.3278008,NA,66360,NA,2.951471899,446170,0.1464441805,0.0178676289,0.0217630051,0.0588183876,0.0024340498,0.451274178,0.4499338817,0.1118122461,0.4995158796,0.0501751613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1162635777,0.1107138657,14.643960268,8,0.2693432059,45.82207261,24.069530221,0.0831,0.6009254827,6.5042780411,5453.1975846,6127.4290332,4342.9819634,4.3598967702,10.560281608,44.608859858,0.8662926601,0.85,0.6617240513,0.6440677966,0.097847941,0.1563836286,0.2553344522,0.7258014022,0.7436305732,0.6379483705,265.9,371.8,216.6,33.283699746,NA,39.908249771,4.4492782282,NA,4.1352292513,75120,54294,51920
"221",235,236,6,85,6085,"CA","santa_clara_county",2018,1,3621.6544721,0.1158074444,2.895257355,2.9005243314,0.0819943121,0.197,8.8,0.155,0.926625551,0.1592344763,0.3037735849,355.4,15.066289081,0.0594354134,0.0010281307,972.63894523,0.0011258715,888.20083295,0.0030431353,328.60845746,27.7,0.8540413288,0.620782291,0.7616913447,0.0376220745,0.104,5.0524262004,0.2227161545,5.5160361285,253.89988137,37.745467469,8.8,1,0.2372725572,0.7553337484,0.383,195.1,28.16856159,3.1421416647,0.081,185.2,0.105,0.009925867,NA,6.0894063067,0.0733251095,0.0231967454,8134.3,0.0005684062,1759.3052246,NA,110843,NA,2.6415583474,1919402,0.1277960531,0.0236005798,0.0125919427,0.3650287954,0.0046493648,0.2591119526,0.3231704458,0.0972124926,0.4953907519,0.0108366327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0846675954,0.0842906929,7.414449034,5,0.3039520435,42.129288032,35.600128609,0.0984,0.375215787,4.410706311,4154.5923837,6849.5126536,4140.5389602,3.5964298215,11.181369525,34.055968827,0.8562415502,0.7887700535,0.6219673577,0.5756302521,0.0397465034,0.1744174988,0.1918504619,0.7590722868,0.725982256,0.7273611261,223.4,382.4,223,24.231200267,47.82798561,30.54358028,3.0704815073,5.7030481809,3.15356975,111307,66429,64434
"222",236,237,6,87,6087,"CA","santa_cruz_county",2018,1,5108.3272322,0.1636196586,3.6872244111,3.8838007296,0.11555175,0.182,8.1,0.144,0.9366115054,0.1996997787,0.3536585366,357.6,17.033877928,0.0780737477,0.0009739336,1026.7640449,0.000793671,1259.9678899,0.006647905,150.42332968,32.78,0.8725741487,0.6958762887,0.6757143077,0.068991524,0.152,5.3060915766,0.2898402485,7.1129981834,394.06109557,60.730326396,7.9,1,0.2728720017,0.6896340375,0.377,243.1,43.564392758,4.3000701098,0.075,184.6,0.126,0.0380176526,NA,7.2737003172,0.0922361301,0.0364206889,7372.17,0.0005970736,1674.8353659,NA,75929,NA,3.9288600253,274673,0.1491336972,0.0097388531,0.0183163252,0.0493059019,0.0019514113,0.3352641141,0.5771298963,0.0811107508,0.5047529244,0.1203931672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1089272361,0.1127609857,19.131805957,8,0.2724694691,48.580423631,34.700418977,0.0825,0.5081692288,8.4020111761,5476.3650735,5084.0728231,4809.4109016,3.3738721067,NA,37.269025994,0.8729034663,0.8541666667,0.6949042519,0.8260869565,0.0579208384,0.2371794872,0.2666522725,0.6849230293,0.6311605723,0.6666272637,251.6,411.7,243.3,33.757295932,NA,50.882102659,3.736821033,NA,4.8016372796,78181,67188,50488
